,ko,en,word_count,source,filepath,zipf,word,frequency,level
948,마냥,forever (언제나/늘/항상),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.11,,,advanced
188,다물다,to shut/(hold) one's mouth (닥치다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.11,,,advanced
642,적도,the equator,1,hanyang,한양 고급2,4.11,,,advanced
110,일방적,one sided,1,ewha,Ewha Korean 5,4.11,,,advanced
169,쓸모,useful,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.11,,,advanced
957,답변을 하다,To answer back,2,SNU,서울대 한국어 6A 교과서,4.11,,,advanced
1611,우연이다,To be a conincidence,1,sungkyunkwan,성균관 어학 5급,4.11,,,advanced
1381,소비 심리,Consumer psychology,2,SNU,서울대 5B 한국어 교과서,4.11,,,advanced
685,우려를 낳다,To cause concern,2,SNU,서울대 5B 한국어 교과서,4.11,,,advanced
729,조화를 이루다,To be in harmony,2,SNU,서울대 한국어 6A 교과서,4.11,,,advanced
1027,폭로하다,reveal (밝히다/드러내다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.11,,,advanced
730,소용이 있다,To have use,2,SNU,서울대 5B 한국어 교과서,4.11,,,advanced
704,신라,[**삼국시대**] state one (57BC 건국) 新羅,1,kiip,KIIP Level 5 (new book 2016),4.11,,,advanced
358,짚다,"to point, indicate; 손을 바닥/벽 등에 대다",1,hanyang,한양 고급2,4.11,짚다,2354.0,advanced
385,조화를 이루다,to archive harmony,2,SNU,서울대 한국어 5A,4.11,,,advanced
658,노선,路線; route,1,other,토픽 어휘로 잡아라! [고급],4.11,노선,3226.0,advanced
1338,행정,An administration,1,sungkyunkwan,성균관 어학 5급,4.11,,,advanced
49,화상을 입다,To get scalded,2,SNU,서울대 5B 한국어 교과서,4.11,,,advanced
877,불가,not allowed,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.11,,,advanced
1010,신비롭다,to be mysterious,1,hanyang,한양 고급2,4.11,,,advanced
331,제사를 지내다,To perform ancestral rights,2,SNU,서울대 한국어 6A 교과서,4.11,,,advanced
769,소비 심리,consumer sentiment,2,hanyang,한양대 고급1,4.11,,,advanced
2391,허위광고,False advertising ,1,sungkyunkwan,성균관 어학 5급,4.11,,,advanced
1273,출입통제,Acess control,1,sungkyunkwan,성균관 어학 5급,4.11,,,advanced
737,눈이 부시다,To be dazzling,2,SNU,서울대 5B 한국어 교과서,4.11,,,advanced
873,짚다,place one's hand/point out (대다/지목하다/지적하다/다루다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.11,짚다,2354.0,advanced
300,노선,"Route, course",1,sungkyunkwan,성균관 어학 5급,4.11,노선,3226.0,advanced
431,걸음,Pace,1,sungkyunkwan,성균관 어학 5급,4.11,걸음,1308.0,advanced
891,계란을 품다,To incubate eggs,2,SNU,서울대 5B 한국어 교과서,4.11,,,advanced
70,장기적 관점에서 보다,From a long term perspective,3,SNU,서울대 한국어 6A 교과서,4.11,,,advanced
2207,파일을 복구하다,To restore a file,2,sungkyunkwan,성균관 어학 5급,4.11,,,advanced
837,범죄자,criminal,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.11,,,advanced
335,정면,"正面; front, in front of, façade",1,other,토픽 어휘로 잡아라! [고급],4.11,정면,2330.0,advanced
191,단장하다,to prene/dress up (가꾸다/꾸미다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.11,,,advanced
385,향기,Aroma,1,sungkyunkwan,성균관 어학 5급,4.11,향기,2208.0,advanced
313,답변,"answer, reply, response",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.11,답변,3667.0,advanced
541,조화를 이루다,be in harmony,2,hanyang,한양대 고급1,4.11,,,advanced
2206,자료를 복구하다,To restore data,2,sungkyunkwan,성균관 어학 5급,4.11,,,advanced
666,에 대해 우려하는 목소리가 크다,A great concern about N,5,SNU,서울대 5B 한국어 교과서,4.11,,,advanced
426,종목,(sports) event 種目,1,kiip,KIIP Level 5 (new book 2016),4.11,,,advanced
410,우연적,"random, coincidental",1,topik,TOPIK Advanced Vocabulary,4.11,,,advanced
169,경제 용어,economic terminology,2,hanyang,한양 고급2,4.11,,,advanced
1112,특성,"characteristic, property, nature",1,hanyang,한양대 고급1,4.11,특성,862.0,advanced
143,이름을 날리다,"to gain fame, to win a name as",2,hanyang,한양 고급2,4.11,,,advanced
111,신라,Silla,1,SNU,서울대 5B 한국어 교과서,4.11,,,advanced
766,신라,Silla kingdom,1,sungkyunkwan,성균관 어학 5급,4.11,,,advanced
196,짚다,"to place a hand on, to examine, to point out, to guess",1,other,Korean Vocabulary Practice for Foreigners Advanced,4.11,짚다,2354.0,advanced
574,행정,"行政; administration, executive",1,other,토픽 어휘로 잡아라! [고급],4.11,,,advanced
71,일방적이다,To be one-sided,1,SNU,서울대 한국어 6A 교과서,4.11,,,advanced
75,자동화 기기,Automation equipment,2,SNU,서울대 한국어 5A,4.1,,,advanced
978,보상 심리,"compensation mentality, napoleonic complex",2,hanyang,한양 고급2,4.1,,,advanced
305,호랑이도 제 말하면 온다,Speak of the devil,4,SNU,서울대 한국어 6A 교과서,4.1,,,advanced
885,퍼지다,"circulate, flare out, spread",1,hanyang,한양대 고급1,4.1,퍼지다,1268.0,advanced
779,동양,the East (the Orient) 東洋,1,kiip,KIIP Level 5 (new book 2016),4.1,동양,2487.0,advanced
677,혜택,Benefits,1,sungkyunkwan,성균관 어학 5급,4.1,혜택,3263.0,advanced
932,부처,buddha,1,hanyang,한양대 고급1,4.1,부처,1973.0,advanced
8,대우,"treatment, (working) conditions",1,topik,TOPIK Advanced Vocabulary,4.1,,,advanced
520,생성,"生成; creation, formation, genesis",1,other,토픽 어휘로 잡아라! [고급],4.1,,,advanced
595,활,Bow,1,sungkyunkwan,성균관 어학 5급,4.1,,,advanced
1092,논의하다,"to discuss, debate, argue 論議 (not 토..)",1,kiip,KIIP Level 5 (new book 2016),4.1,논의하다,2361.0,advanced
141,복권,Lottery ticket,1,sungkyunkwan,성균관 어학 5급,4.1,,,advanced
540,기증하다,寄贈-; to donate,1,other,토픽 어휘로 잡아라! [고급],4.1,,,advanced
23,기증,donation,1,other,Korean Vocabulary Practice for Foreigners Advanced,4.1,,,advanced
813,선호하다,To prefer,1,sungkyunkwan,성균관 어학 5급,4.1,선호하다,3623.0,advanced
472,설튼력이 있다,To have a sense of organisation,2,sungkyunkwan,성균관 어학 5급,4.1,,,advanced
105,생성,creation (발생/창조),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.1,,,advanced
480,무게감,weighty,1,topik,TOPIK Advanced Vocabulary,4.1,,,advanced
866,용의자,Suspect,1,sungkyunkwan,성균관 어학 5급,4.1,,,advanced
1274,대우,Treatment,1,SNU,서울대 5B 한국어 교과서,4.1,,,advanced
1382,선호하다,To prefer,1,SNU,서울대 5B 한국어 교과서,4.1,선호하다,3623.0,advanced
2757,항공,Airline,1,sungkyunkwan,성균관 어학 5급,4.1,항공,4310.0,advanced
630,혜택,Benefit,1,SNU,서울대 5B 한국어 교과서,4.1,혜택,3263.0,advanced
1333,견디다,"stand, bear, endure",1,hanyang,한양대 고급1,4.1,견디다,1051.0,advanced
109,인질,hostage,1,hanyang,한양 고급2,4.1,,,advanced
286,대우를 받다,"receive a (good/bad) treatment, be treated",2,hanyang,한양대 고급1,4.1,,,advanced
2467,폐기되다,To be abandoned,1,sungkyunkwan,성균관 어학 5급,4.1,,,advanced
708,논란을 벌이다,To begin a controversy,2,SNU,서울대 5B 한국어 교과서,4.1,,,advanced
113,용인되다,be tolerated,1,hanyang,한양대 고급1,4.1,,,advanced
601,IT업계,IT industry,1,sungkyunkwan,성균관 어학 5급,4.1,,,advanced
2185,기증,Donation,1,sungkyunkwan,성균관 어학 5급,4.1,,,advanced
1795,퍼지다,To spread,1,sungkyunkwan,성균관 어학 5급,4.1,퍼지다,1268.0,advanced
517,호랑이도 제 말 하면 온다,speak of the devil,5,ewha,Ewha Korean 5,4.1,,,advanced
856,복권,lottery,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.1,,,advanced
2115,기증하다,To donate 2,1,sungkyunkwan,성균관 어학 5급,4.1,,,advanced
726,각도,angle,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.1,,,advanced
659,혜택,benefit (이익/이득/이점/수혜),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.1,혜택,3263.0,advanced
645,유통되다,"to be distributed, circulated, distributed",1,hanyang,한양 고급2,4.1,,,advanced
456,견디다,"to stand, bear, endure",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.1,견디다,1051.0,advanced
2382,선호,Preference,1,sungkyunkwan,성균관 어학 5급,4.1,,,advanced
2186,기증받다,To receive donations,1,sungkyunkwan,성균관 어학 5급,4.1,,,advanced
420,선호하다,To prefer,1,SNU,서울대 한국어 6A 교과서,4.1,선호하다,3623.0,advanced
184,부처,government department (of which there are 17) 部處,1,kiip,KIIP Level 5 (new book 2016),4.1,부처,1973.0,advanced
84,혜택,benefit,1,other,Korean Vocabulary Practice for Foreigners Advanced,4.1,혜택,3263.0,advanced
1023,포착하다,capture/take hold (잡다/붙잡다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.1,,,advanced
400,혜택을 받다,To receive benefits,2,SNU,서울대 5B 한국어 교과서,4.1,,,advanced
