,0,1
0,달다,to be sweet
1,맛,taste
2,맛있다,to taste good
3,맵다,to be spicy
4,시다,to be sour
5,싱겁다,to be bland
6,쓰다 (food),to be bitter
7,짜다,to be salty
8,간식,snack
9,과일,fruit
10,과자,cookie
11,떡,rice cake
12,물,water
13,병,bottle (counter)
14,빵,bread
15,사탕,candy
16,술,alcohol
17,아이스크림,ice cream
18,요구르트,yogurt
19,우유,milk
20,음료수,drink
21,잔,cup (counter)
22,주스,juice
23,차 (not a car),tea
24,초콜릿,chocolate
25,커피,coffee
26,케이크,cake
27,콜라,cola
28,간장,soy sauce
29,고기,meat
30,고추,pepper
31,곡물,grain
32,달걀,egg
33,당근,carrot
34,된장,fermented soy paste
35,두부,tofu
36,마늘,garlic
37,상추,lettuce
38,생선,fish
39,소금,salt
40,소스,sauce
41,신선하다,to be fresh
42,싱싱하다,to be fresh
43,쌀 (food),uncooked rice
44,양파,onion
45,오이,cuecumber
46,참기름,sesame oil
47,채소,vegetables
48,치즈,cheese
49,토마토,tomato
50,해산물,marine products
0,나중,later on
1,다음,next
2,마지막,last
3,먼저,first of all
4,째,order
5,처음,the beginning
6,첫,first
7,개월,month (counter)
8,걸리다,to take
9,길다,to be long
10,달,month
11,동안,during that time
12,며칠,several days
13,보내다,to pass time
14,보름,half a month
15,사흘,three days
16,시간,time
17,오래,for a long time
18,주일,week
19,해,year
20,가끔,sometimes
21,갑자기,all of a sudden
22,계속,continuously
23,곧,soon
24,금방,right away
25,때,to time or moment
26,바로,the exact
27,벌써,already
28,빠르다,to be quick
29,서두르다,to hurry up
30,아직,still
31,어서,welcome or hurry
32,언제나,always
33,옛날,the old days
34,요즘,these days
35,이따가,later
36,이제,now
37,자주,often
38,잠깐,for a little while
39,지금,right now
40,천천히,slowly
41,틈틈이,in one's spare time
42,항상,always
0,멋지다,to be fabulous
1,바지,pants
2,벌,pieces
3,블라우스,blouse
4,속옷,undergarment
5,스웨터,sweater
6,양복,suit
7,여성복,women's clothing
8,옷,clothing
9,원피스,one-piece
10,입다,to wear
11,잠옷,night gown
12,찢어지다,to get ripped
13,치마,skirt
14,코트,coat
15,티셔츠,t-shirt
16,한복,Korean traditional clothing
17,가방,bag
18,가지다,to have
19,구두,dress shoes
20,귀걸이,earrings
21,끼다 (clothes),to put on
22,넥타이,neck-tie
23,들다,to hold
24,로션,lotion
25,매다,to tie
26,메다,to carry
27,모자,hat
28,목,neck
29,목도리,muffler
30,반지,pants
31,보석,jewel
32,선글라스,sunglasses
33,손수건,handkerchief
34,스카프,scarf
35,스타킹,stocking
36,슬리퍼,slippers
37,시계,watch
38,신다,to wear (feet)
39,신발,shoes
40,쓰다 (not write/use/bitter),to wear (head)
41,안경,glasses
42,액세서리,accessory
43,양말,socks
44,우산,umbrella
45,운동화,running shoes
46,잃다,to lose
47,장갑,gloves
48,지갑,wallet
49,차다 (not kick),to wear (waist/wrist)
50,켤레,a pair
51,핸드백,handbag
52,향수,perfume
53,화장품,cosmetics
0,같이,together
1,기다리다,to wait
2,꼭,surely
3,데이트,date
4,미루다,to delay
5,생기다,to be formed or happen
6,선물,present
7,선약,previous engagement
8,송별회,farewell party
9,안녕,stability (for hello and goodbye)
10,약속,promise
11,이야기,conversation
12,인사,greeting
13,지키다,to obey
14,초대,invitation
15,축하,celebration
16,취소,cancel
17,파티,party
18,환영하다,to welcome
19,값,price
20,거스름돈,change
21,계산하다,to calculate
22,고르다,to choose
23,교환하다,to exchange
24,깎다,to cut down the price
25,돈,money
26,무료,free of charge
27,무엇,something
28,바꾸다,to change
29,보이다,to be seen
30,사다,to buy
31,상품,product
32,손님,customer
33,쇼핑,shopping
34,신용카드,credit card
35,싸다,to be cheap
36,쓰다 (not wear/write/bitter),to use
37,어느,which
38,어울리다,to match
39,얼마,how much
40,점원,clerk
41,주다,to give
42,짜리,worth
43,치수,size
44,현금,cash
