,0,1
24,되돌아보다,look back
25,되살아나다,revive
26,두다,put
27,두려워하다,be afraid of
28,둘러보다,look around
29,뒤떨어지다,fall behind
0,살아남다,survive
1,살아오다,live
2,살찌다,get fat
3,살펴보다,examine
4,살피다,look after
5,삶다,boil
6,삼키다,swallow
7,상상하다,imagine
8,상하다,"spoil, hurt"
9,새다,"dawn, break"
10,새우다,stay up all night
11,생각하다,think
12,생겨나다,emerge
13,생기다,be formed
14,서두르다,hurry
15,섞다,mix something/with something
16,선택하다,choice
17,성공하다,succeed
18,세다,count up
19,세우다,set up
20,속다,be deceived
21,속이다,deceive
22,수리하다,repair
23,수선하다,repair
24,숙이다,bend
25,숨기다,hide
26,숨다,hide
27,숨지다,die
28,시인하다,admit
29,시키다,make somebody do
0,붙잡히다,be caught
1,비다,empty
2,비비다,rub
3,비우다,empty out
4,비추다,light up
5,비치다,be reflected in
6,비키다,step aside
7,빌다,pray
8,빗다,comb one's hair
9,빛나다,shine
10,빠뜨리다,throw into
11,빠지다,fall/drop out
12,빨개지다,blush
13,빻다,crush
14,빼놓다,omit
15,빼다,subtract
16,빼앗기다,be deprived of
17,빼앗다,take
18,뺃다,reach
19,뽑다,pull out/off/away
20,뽑히다,be pulled out
21,뿌리다,sprinkle
22,삐다,sprain
23,사귀다,go out with
24,사라지다,disappear
25,사로잡다,captivate
26,삭제하다,delete
27,살리다,"save, use"
28,살아가다,make a living
29,살아나다,revive
0,만족,satisfaction
1,만족감,gratification
2,말다툼,argument
3,말투,tone
4,맞벌이,dual-career
5,매력,charm
6,매력적,"charming, attractive"
7,매연,fumes
8,매점,cafeteria
9,매진,sellout
10,매표소,box office
11,맨발,bare foot
12,맨손,bare hands
13,먼지,dust
14,명소,attraction
15,명품,masterpiece
16,모범생,model student
17,모습,"figure, form"
18,모양,"shape, form"
19,모험심,adventure
20,모형,replica
21,목숨,"life (and death, 1 person=1 life)"
22,목적지,destination
23,목표,goal
24,무게,weight
25,무관심,indifference
26,무늬,pattern
27,무대,stage
28,무더위,heat wave
29,무덤,grave
0,넓히다,widen
1,넘기다,hand over
2,넘어가다,"cross, pass"
3,넘치다,overflow
4,넣다,put sth in/into sth
5,녹다,melt
6,놀리다,tease
7,높이다,increase
8,놓다,"lay, put"
9,놓이다,"lay on, feel easy about"
10,놓치다,miss
11,눕히다,lay sb down
12,늘리다,increase
13,늘어나다,stretch
14,늘어서다,line up
15,늙다,be (get) old
16,늦추다,delay
17,다가오다,approach
18,다녀가다,come by
19,다듬다,trim
20,다루다,treat
21,다리다,iron
22,다투다,quarrel
23,달다,"hand, put up"
24,달라지다,change
25,달려가다,dash
26,달아나다,escape
27,닳다,wear out/down
28,담기다,be filled with
29,담다,put something in
0,항공료,airfare
1,해결책,solution
2,행동,act
3,향기,scent
4,현대,modern times
5,현대인,contemporary man
6,현대적,modern times
7,현실,reality
8,현장,actual place
9,형태,form
10,형편,circumstances
11,혜택,benefit
12,호감,a good feeling
13,호기심,curiosity
14,호칭,title
15,홍보,publicity
16,화재,fire
17,환경,environment
18,환기,ventilation
19,환상적,fantastic
20,회비,dues
21,회식,get-together
22,회원,member
23,회의장,conference hall
24,회장,president
25,효과,effect
26,효율적,efficient
27,흥미,interest
28,희망,hope
29,희생자,victim
0,이해하다,understand
1,익다,"boil, grow"
2,익히다,boil
3,인상하다,raise
4,인정받다,get recognized
5,인정하다,acknowledge
6,인하다,be caused by
7,일어나다,get up
8,일으키다,raise sb up
9,읽히다,"be read, read"
10,입히다,dress
11,잇다,connect
12,자라다,grow up
13,작아지다,become smaller
14,잘되다,go on well
15,잠그다,lock
16,잠기다,be locked
17,잠들다,fall asleep
18,잡다,catch
19,잡수다,eat
20,잡아먹다,prey on
21,잡히다,be caught
22,재우다,put/send somebody to bed
23,적립되다,earn
24,적히다,be written down
25,전달하다,deliver
26,전망하다,"rake, prospect"
27,전하다,deliver
28,접다,fold
29,접히다,be folded
0,가계부,household ledger
1,가난,poverty
2,가뭄,drought
3,가사,housework
4,가상,imagine
5,가입,initiation
6,가족적,in a family way
7,가축,livestock
8,가치,value
9,각각,each
10,각자,respectively
11,각종,various
12,간격,"interval, space out"
13,간접,indirectness
14,간판,signboard
15,갈등,conflict
16,감각,"sensation, sense"
17,감동적,moving
18,감상,appreciation
19,감정,"feeling, emotion"
20,감탄,admiration
21,강변,riverside
22,강수량,precipitation
23,강연,lecture
24,강조,emphasis
25,개강,lectures begin on
26,개발,development
27,개방적,open
28,개선,improvement
29,개성,individuality
0,젓다,stir
1,정리하다,tidy
2,젖다,get wet
3,제공되다,be offered
4,제외하다,exclude
5,제출하다,submit
6,조르다,pester
7,졸다,doze
