,0,1
98,값이 뛰다,To run out of value
99,화하다,To be transformed into
100,사건 사고,Incident accident
101,놀이터,Playground
102,중상해,Serious inuries
103,대체휴일제,Alternative holiday
104,교육시설,Educational facilities
105,불합격,Fail
106,현황,Current situation
107,분석하다,To analyze
108,국민안전처,NSA
109,시급하다,To be urgent
110,개정,Amendment
111,안전사고,Safety accidents
112,소요되다,To be taken
113,시행,Enforcement
114,추세,Tendency
115,도입,Introduction
116,개선,Improvement
117,각별하다,To be exceptional
0,간격,"Space, gap, interval"
1,감쪽같다,"To be perfect, just as before"
2,갖추다,"To prepare, equip"
3,건전하다,To be healthy
4,겪다,"To suffer, experience"
5,계기,"Opportunity, chance"
6,고민,Concern
7,구직자,Job seeker
8,귀천,High and low
9,대리 운전,"Designated driver, substitute for drunk driver"
10,도구,"Tool, instrument"
11,득남,Birth of a son
12,마치다,"To complete, finish"
13,면접,Interview
14,물가,Price
15,방황,"Wandering, roaming"
16,보람,"Worth, usefulness"
17,보수,"Reward, pay"
18,불황,"Depression, recession"
19,상반기,First half
20,상승,Upward tendency
21,생계 수단,Means of living
22,수면,Sleep
23,시력,Capability
24,신입 사원,New employee
25,심술,"Ill nature, perverseness"
26,연휴,Consecutive holidays
27,완치되다,To be healed
28,완치하다,To heal
29,요구하다,"To request, claim"
30,임금,Wages
31,입맛,"Taste, appetite"
32,자본,"Capital, fund"
33,자아실현,Self-realization
34,장기 자랑,Talent show
35,전문성,Specialty
36,제대,Discharge from military service
37,직업관,Occupational consciousness
38,직업의식,Occupational consciousness 2
39,진로,One's path in life
40,쪼들리다,To be pressed for money
41,찜통더워,Steamer
42,치매,Dementia
43,칠전팔기,Tireless struggle with adversity
44,폭설,Heavy snow
45,한창,"Height, peak"
46,등기 소포,Registered parcel
47,계층,Social class
48,양반,Gentleman
49,노비,Slave
50,천민,Lower class
51,영역,Domain
52,상견례,Interview meeting
53,쪼들리다,To be distressed
54,돈에 쪼들리다,To be pinched for money
55,빚에 쪼들리다,To be harassed by debts
56,가난에 쪼들리다,To be distressed by poverty
57,살림에 쪼들리다,To be badly off
58,빚쟁이에게 쪼들리다,To be harassed by debt collectors
59,사채,Corporate bond
60,진로를 선택하다,To choose a career
61,진로를 결정하다,To decide on a career
62,진로를 정하다,To set one's course
63,진로를 바꾸다,To change careers
64,의논하다,To discuss
65,금전적,Monetarily
66,철이 없다,To be immature
67,택하다,To choose
68,수강 신청,Class application
69,중독자,Addict
70,시열을 당하다,To be struck
71,차이다,To be kicked
72,차다,To kick
73,일쑤다,To be frequent
74,의견차이,Difference in opinion
75,야근,Night shift
76,표면,Surface
77,평균 기온,Average temperature
78,유래,Origin
79,유발하다,To induce
80,현상,Phenomenon
81,꾸준히,Steadily
82,전반,First half
83,후반,Last half
84,초래하다,To result in
85,해수면,Sea level
86,상승하다,To rise
87,멸종위기에 처하다,To be endangered
88,북극곰,Polar bear
89,펭귄,Penguin
90,식물,Plants
91,사막,Desert
92,해안,Seashore
93,빙하,Glacier
94,근본적이다,To be fundamental
95,환경 친화적,Eco friendly
96,수증기,Water vapour
97,남극,South Pole
98,북극,North Pole
99,강수량,Amount of rainfall
100,곡식,Grace
101,공해,Open sea
102,농약,Pesticides
103,배출권,Emission rate
104,온실가스,Greenhouse gas
105,대기권,Atmosphere
106,생물체,Organism
107,빈부격차,Gap between rich and poor
108,흡수하다,To absorb
109,생존하다,To survive
110,감촉,Touch
111,과다,To be in excess
112,방출하다,To discharge
113,추진하다,To push through with something
114,기체,Gas
115,협약,"Treaty, convention"
116,부담,Burden
117,거래권,Trading right
118,복사열,Radiant heat
119,적외선,Infrared lines
120,선진국,Developed country
121,후진국,Underdeveloped country
122,자연보호,Nature conservation
123,환경오염,Environmental pollution
124,불투명하다,To be opaque
125,참들다,To listen
126,프로 게이머,Pro-gamer
127,니코틴,Nicotine
128,간격,"Interval, space"
129,귀천이 없다,To be equal
130,긍지,Pride
131,천하다,"To be lowly, humble, vugar"
0,강수량,Amount of rainfall
1,과정,Process
2,구분하다,"To classify, sort"
3,녹이다,To melt
4,대량,Large quantity
5,배출하다,To discharge
6,부주의,Carelessness
7,분리수거,Separated garbage collection
8,불과하다,To be nothing but
9,비용,Costs
10,산업,Industry
11,생산,Production
12,섬유,"Fiber, textiles"
13,소비,Consumption
14,손쉽다,To be simple
15,실천하다,To put into practice
16,썩다,To decay
17,얼룩,"Stain, blot"
18,에너지,Energy
19,오염,"Pollution, contamination"
20,일회용품,Disposable
21,자연,Nature
22,자원,Natural resources
23,작성하다,"To draw up, frame"
24,재생하다,To recycle
25,재질,Quality of material
26,재활용품,A recycled product
27,제출하다,"To present, submit"
28,주부,Housewife
29,주의하다,To be cautious
30,증가하다,To increase
31,처리,Management
32,체결하다,To conclude
33,카펫,Carpet
34,페트병,PET bottles
35,폐기물,Scrapped material
36,폐비닐,Junk vinyl
37,활용하다,To put into practical use
38,후손,Descendant
39,흔하다,"To be common, easily obtainable"
40,재활용,Recycling
41,종이류,Paper
42,재분류용,Reclassification
43,별로,Separately
44,현장학습,Field trip
45,기초대사량,Metabolic capacity
46,미처,Not yet
47,환경 오염,Environmental pollution
48,수질 오염,Water pollution
49,토양 오염,Soil pollution
50,대기 오염,Air pollution
51,내놓다,To put something out
52,음식을 내놓다,To put food out
53,그릇을 내놓다,To serve a dish
54,집을 내놓다,To put up a house
55,신곡을 내놓다,To release a new song
56,신간을 내놓다,To release a new book
57,신제품을 내놓다,To release a new product
58,분류 배출,Classification of trash
59,여사친,Female friend
60,남사친,Male friend
61,제국주의,Imperialism
62,짜다,"To weave, make, organise, schedule"
63,카펫을 짜다,To weave a carpet
64,털모자를 짜다,To weave a fur hat
65,시간표를 짜다,To make a timetable
66,계획을 짜다,To schedule plans
67,일정을 짜다,To make a schedule
68,작전을 짜다,To schedule an operation
69,편을 짜다,To organize sides
70,팀을 짜다,To organize teams
71,제시하다,To present
72,여권을 제시하다,To present a passport
73,운전면허증을 제시하다,To present a driver's license
74,신분증을 제시하다,To present an ID card
75,해결책을 제시하다,To present a solution
76,대안을 제시하다,To suggest an alternative
77,조건을 제시하다,To present conditions
78,탄핵,Impeachment
79,헌법재판,A constitutional trial
80,훔치다,To steal
81,설득하다,To persuade
82,댓글을 올리다,To post a comment
83,악성 댓글,Negative comments
84,보급률,Supply rate
85,이용률,Usage rate
86,애도하다,To mourn
87,악의적이다,To be malicious
88,네티즌,Netizen
89,반성하다,To reflect on oneself
90,개선하다,To make improvements
91,형사,Detective
92,처벌하다,To punish (legally)
93,정치적이다,Politically
94,공간,Space
95,사이버 공간,Cyber space
96,쌍방향,Two-way tie
97,민주주의,Democracy
98,익명성,Annonymity
99,무책임하다,To be irresponsible
100,비방,Slander
101,욕살,Curse words
102,빈번하다,To be frequent
103,악플,Negative comments 2
104,성숙하다,To mature
105,가꾸다,"To cultivate, take care of"
106,여론,Public opinion
107,댓글을 달다,To write a comment
108,갈등이 깊어지다,To become deep in conflict
109,형성,Formation
110,보급하다,To supply
111,돌보다,To look after
112,순기능,Good function
113,역기능,Bad function
114,인신공격,Cognititive attack
115,강화하다,To strengthen
116,군중 심리,Group mentality
117,넘치다,To overflow
118,팔자가,Writer
119,개인,Individual
120,침해,"Infringement, violation"
121,해킹,Hacking
122,출입통제,Acess control
123,통제구역,Control area
124,노출되다,To be exposed
125,공인이다,To be authorised
126,빼내다,"To steal, bail out"
127,타인,Other people
128,소지가 있다,To have alternative interpretations
129,노력,Effort
130,염두에 두다,To bear in mind
131,접근,Acess
132,방화벽,Firewall
133,악용하다,To abuse
134,방지,Prevention
135,요구되다,To be required
136,마음가짐,Mental attitude
137,대책,Counter measure
138,스토킹,Stalking
139,사진을 공유하다,To share a photo (on SNS)
140,개인 정보 설정,Privacy settings
141,개인 정보,Personal information
142,보편화,Universalization
143,홈페이지를 닫다,To close a website
144,의도,Intention
145,보안,Security
146,철저하다,To be thorough
147,체포되다,To be arrested
0,고령화,Aging
1,관련되다,"To be connected, related"
2,관측소,An observatory
3,근무,"Duty, work"
4,급속하다,"To be rapid, fast"
5,기상이변,Unusual change in weather
6,기인하다,To be caused by
7,노년,Old age
8,다소,"More or less, somewhat"
9,단계,"Stage, step"
10,대책,Countermeasure
11,맏아들,First son
12,말미암다,"To arise from, be derived from"
13,배려,Consideration
14,변동,"Change, alteration"
15,부양하다,"To support, maintain, provide for"
16,분야,A field
17,산성비,Acid rain
18,선진국,A developed country
19,수석,Top seat
20,슈퍼마켓,Supermarket
21,실업,Unemployment
22,우승하다,To win the victory
23,위원회,"Committee, board"
24,유적,"Remains, relics"
25,이민,Emigration
26,익명성,Anonymity
27,인간성,Humanity
28,인구,Population
29,전망되다,To have a view of
30,정책,A policy
31,주식시장,Stock exchange
32,증가하다,"To increase, grow"
33,진국,A simple-hearted person
34,진입하다,"To enter, go into"
35,차원,Dimension
36,추세,"Tendency, trend"
37,패스트푸드,Fast food
38,핵가족,Nuclear family
39,행정,An administration
40,활기,"Vigor, vitality"
41,훼손되다,"To be damaged, injured"
42,취소되다,To be cancelled
43,폭우,Heavy rain
44,만절부절,Fidgetiness
45,말미암다,To be derived from
46,쓸쓸하다,To be lonely
47,허전하다,To feel empty
48,달래 주다,To soothe
49,외로움을 달래 주다,To soothe loneliness
50,슬픔을 달래 주다,To soothe saddness
51,허전함을 달래 주다,To soothe emptiness
52,쓸쓸함을 달래 주다,To soothe loneliness 2
53,반려동물,Companion animal
54,확산되다,To diffuse
55,고속도로,Express highway
56,색상,Colour
57,상당히,Considerably
58,전망하다,To view
59,전망되다,To be viewed
60,급격히,Rapidly
61,열풍,Angry winds
62,하긴,Well
63,출산장려운동,Promoting childbirth
64,부양하다,To support
65,노인을 부양하다,To support old people
66,가족을 부양하다,To support one's family
67,진입하다,To enter into
68,고속도로로 진입하다,To enter an express highway
69,경로로 진입하다,To enter a path
70,선진국으로 진입하다,To enter an advancd country
71,시민들,Citizens
72,경기 침체,Economic recession
73,파산하다,To go bankrupt
74,투자 규모,Investment scale
75,송두리째,Thoroughly
76,폭설,Heavy snow
77,무너지다,To collapse
78,성역할,Gender roles
79,평균수명,Average life span
80,진출,Advance
0,요약,Summary
1,널리,Widely
2,속출,Succession
3,정신이 쏠리다,To be at a loss
4,무감각,Insensitivity
5,황단하다,To be bleak
6,고개,Hill
7,망각하다,To forget
8,위험천망하다,To be very dangerous
9,부작용,Side effect
10,위험성,Risk
11,부족함만,Lacking only
12,하듯이,As if ..
13,속출하다,To be in succession
14,더욱,More
15,화면,Screen
16,주변,Surroundings
17,현장 근무,Field work
18,보행자,Pedestrian
19,차량,Vehicle
0,가로지르다,To intersect
1,강습,A short training course
2,강좌,A lecture
3,개설되다,To be established
4,거주하다,To inhabit
5,관람하다,"To view, watch"
6,궁천,The high and the low
7,다도,Tea ceremony
8,다채롭다,To be multicoloured
9,도심,Heart of the city
10,도예,Ceramic art
11,드러나다,To come into view
12,바둑,Game of Go
13,발효 식품,Fermented food
14,볼거리,Things to see
15,분지,"Basin, valley"
16,새삼스럽다,To be abrupt
17,선택하다,To choose
18,손꼽히다,To be famous
19,수도,Capital city
20,신혼,New marriage
21,어우러지다,To be well-matched
22,유적,"Remains, relics"
23,전역,"Discharge, area"
24,진행되다,To be in progress
25,참여하다,To participate
26,촛대,Candlestick holder
27,충실하다,To be rich in contents
28,펼쳐지다,"To be expanded, unfolded"
29,한국화,Korean drawing
30,한반도,Korean peninsula
31,행상,"Elevation, improvement"
32,흩어지다,To get scattered
33,대륙,Continents
34,북동,North East
35,남동,South East
36,남서,South West
37,북서,North West
38,수도,Capital
39,중심부,Centre
40,평평하다,To be flat
41,궁궐,Palace
42,생명력,Vitality
43,일반인,Ordinary person
44,유적,Ruins
45,본격적,"Real, genuine"
46,남미,South America (short)
47,북미,North America (short)
48,오세아니아,Oceania
49,아프리카,Africa
50,대서양,Atlantic Ocean
51,태평양,Pacific Ocean
52,인도양,Indian Ocean
53,붑극해,Arctic Sea
54,지중해,Mediterranean Sea
55,열도,Archipelago
56,반도,Peninsula
57,기원전,BC
58,서기,AD
59,소련,Soviet Union
60,한성,Old name for Seoul
61,한양,Old name for Seoul 2
62,세기,Century
63,손꼽아 기다리다,To wait with anticipation
64,인물,Character
65,지리,Geography
66,시,City
67,구,District
68,로,Road
69,길,Street
70,흰자,Egg white
71,노른자,Egg yolk
72,병아리,Chick
73,송아지,Calf
74,망아지,Foal
75,소+마리,Male animal
76,암+마리,Female animal
77,뛰놀다,To frolic around
78,방과,School room
79,구석구석,Every nook and craney
80,감탄,"Expression of admiration, wonder"
81,구석,Interior corner
82,모통이,External corner
83,찻잔,Tea cup
84,비상금,Emergency fund
85,운,Luck
86,학점,School credit
87,격식적이다,To be formal
88,국가대표,National representative
89,소유하다,To possess
90,올림픽,Olympics
91,인하하다,To reduce
92,인상하다,To raise
93,복용법,Method for taking medicine
94,복용하다,To take medicine
95,불우하다,To be deprived
96,만하다,To be worthy of
97,보약,Herbal tonics
98,한약,Korean medicine
99,숙면,Deep Sleep
100,둘러싸다,To fence in
101,둘러싸이다,To be surrounded by
102,수많다,To be numerous
103,개운하다,To feel refreshed
104,드러내다,To reveal
105,덮다,To cover
106,날개,Wings
107,펴다,To open (a book)
108,부채,Fan
109,무대,"Stage, arena"
110,방해,Interference
111,국제무역,World commerce
112,사방으로 흩어지다,To disperse in all directions
113,뿔뿔이 흩어지다,To be scattered
114,환불,Refund
115,길이 있다,To have a way
116,안내문,Notice
117,공고,Announcement
118,공채,Open recruitment
119,젊은이들,Young people
120,우승하다,To win
121,상금,Prize money
122,국회의원,Member of national assembly
0,승소,"In favour of, Prevailing"
1,소장,Manager
2,방뇨,Micturition
3,명예휀손,Image destruction
4,공판,Trial stage
5,측,Side
6,한국소비자원,Korea Consumer Agency
7,억울하다,To be unfair
8,요청하다,To request
9,수신,Recipient
10,발신,Sender
11,사유,Reason
12,소매단,Retail
13,뜯어지다,To tear
14,훼손되다,To be damaged
15,불량,Faulty
16,방침,Policy
17,멀쩡하다,To be intact
18,구입하다,To purchase
19,업체명,Company name
20,구매자,Customer
21,고소하다,"To accuse, charge"
22,반론하다,To counter argue
23,변론하다,"To defend, plead"
24,원고,Plaintiff
25,피고,Defendant
26,재판,Trial
27,적용하다,To apply (something)
28,판결,"Ruling, judgement"
29,검진을 받다,To undergo a medical examination
30,복용하다,To take medicine
31,성심성의껏,Sincerely
32,여러모로,In many ways
33,정기적,Regularly
34,유통기간,Distribution period
35,살살,Gentley
36,발뺌하다,To make an excuse
37,배상하다,To compensate
38,재빠르다,To be nimble
39,과잉,Excess
40,마침,Just
41,의도,Intention
42,의도적,Intentionally
43,진술하다,To make a statement
44,피신하다,To seek refuge
45,해치다,To hurt
46,배송,Shipping
47,불량품,Faulty goods
48,훼손,Damage
49,손상,Damage 2
50,업체,Company
51,유죄,Guilty
52,무죄,Not guilty
53,행위,Conduct
54,성립하다,To come true (Action)
55,성립되다,To come true (Descriptive)
56,거절하다,To refuse
57,위협하다,To threaten
58,살인미수,Attempted murder
59,정당방위,Self defense
60,과잉방어,Excessive defense
61,시치미를 떼다,To pretend not to be guilty
62,놀부 심부,To be greedy and enjoy other's misfortune
63,변호사,Lawyer
64,민사,Civil affairs
65,형사,Detective
66,검사,Prosecutor
67,증언,Verbal evidence
68,증인,Witness
69,비정기적,Irregularly
70,처방하다,To prescribe something
71,처방전,Prescription
72,종사하다,To engage in
73,식중독,Food poisoning
74,주식회사,Corporation
75,수사,Numeral
76,현수막,Banner
77,당분간,For the time being
78,미수,Attempt
79,짚더미,Hay
80,벽돌,Bricks
81,잎사귀,Leaf
82,입김을 불다,Blow through one's mouth
83,콧물,Breath from nose
84,벽난로,Fire place
85,배심원,Jury
86,형량,Penalty sentence
87,징역3년,3 years in prison
88,우연이다,To be a conincidence
89,여부,Whether
90,살인죄,Murder crime
91,요청,Request
92,심문,Interrogation
93,형벌,Penalties
94,유리하다,Advantageous
95,불리하다,Disadvantageous
96,최종,Final
97,납득하다,To understand
98,기각하다,To reject
99,징역,Life sentence
100,요청하다,To request
101,사법거래,Plead bargain
102,시각장애,Visual impairment
103,비례,Proportion
104,임명,Appointment (to a position)
105,비결,Secret
106,법관,Judge 2
107,외투,Overcoat
108,소름이 돋다,To get goosebumps
109,형편,Circumstances
110,꼬리말,Suffix
111,언짢다,"To be upset, displeased"
112,홀딱,Deeply
113,반하다,To fall for
0,전래 동화,Traditional story
1,전래,Tradition
2,장로,Elder
3,스포일러,Spoiler
4,약혼식,Engagement party
5,접다,To fold
6,선녀,Beautiful woman
7,나무끈,Lumberjack
8,사냥꾼,Hunter
9,강렬하다,"To be strong, intense"
10,내리쬐다,"To shine, glow"
11,솟다,"To soar, rise"
12,순식간,A moment
13,주룩주룩,Rain pouring sound
14,쨍쨍,Blazing with heat
15,황훌하다,"To be wonderful, blissful"
16,화창하다,"To be clear, sunny"
17,변덕쟁이,"Unpredictable, man of moods"
18,노을,Sunset
19,머지않다,To not be long before
20,반전,"Reversal, twist"
21,배역,"Part, role"
22,구성,Composition
23,발단,Beginning
24,전개,Development
25,위기,Crisis
26,절장,Peak
27,결말,"End, finish"
28,열망,"Desire, with desperation"
29,각자,Each
30,당일,Day
31,작전,Operation
32,등장,Appearance
33,배신하다,To betray
34,향하다,"To lean, head towards"
35,탄탄하다,To be strong
36,작품,Work
37,갸름하다,To be slender
38,머릿결,Hair
39,순결하다,"To be pure, virginial"
40,아련하다,"To be faint, dim"
41,윤가,"Shine, gloss"
42,오뚝하다,To be well-defined
43,찰랑거리다,"Hair flow, to slash"
44,난처하다,"To be embarassing, awkward"
45,납작하다,To be flat
46,동동거리다,To jump from one foot to the other
47,둥글넓적하다,To be pie faced
48,사연,Story
49,이국적이다,To be exotic
50,창백하다,To be pale (sickly)
51,챙기다,To take care of
52,훤칠하다,To be attractively tall
53,사나이,Manly man
54,국경,Border
55,망설이다,To hesitate
56,공공장소,Public places
57,예외,Exception
58,눈살,Frown
59,다스리다,To rule over
60,당하다,To suffer
61,잦아지다,To become more frequent
62,소란,"Disturbance, fuss"
63,거칠다,To be rough
64,망신,"Shame, humiliation"
65,무례하다,"To be rude, disrespectful"
66,사소하다,To be petty
67,실랑이,Informal dispute
68,찌푸리다,To wrinkle up
69,더워를 타다,To feel the hear
70,추우를 타다,To feel the cold
71,겹,Layers counter
72,껴입다,To dress in laters
73,코가 납작해지다,To be brought down a peg
74,경쟁력,Competitiveness
75,공동체,Community
76,묘사,"Portrait, picture"
77,보급,Supply
78,광범위,Vast range
79,양식,"Culture, rations, western food style"
80,외면,What's on the outside
81,거스르다,To go against
82,딱하다,"To be weak, poor"
83,경청하다,To listen attentively
84,발생하다,To occur
85,색다르다,To be unusally different
86,실랑이가 벌어지다,To get into a dispute
87,망신을 주다,To humiliate
88,가진 거라고는,What you've got
89,쇠도끼,Cow horn
90,힘껏,With all the force one can  summon
91,나무를 패다,To chop a tree
92,풍덩,"Onomatopoeia for splash, plop"
93,뭉게뭉게,Onomatopoeia for crunchy
94,산신령,Mountain god
95,뛸 듯이 기뻐하다,To rejoice
96,샘이 나다,To become jealous
97,번쩍번쩍,Onomatopoeia for gleaming
98,또래,A peer
99,소꿉놀이,Play house
100,종알종알,Onomatopoeia for babbling
101,어린이집,Day care centre
102,지체장애,Crippling disability
103,주머니 사정,Pocket book
104,백지수표,Blank cheque
105,음원,Soundtrack
106,도발적,Provocative
107,프로젝트,Project
0,익히다,To cook
1,가치관,Values
2,따라서,Therefore
3,하나일 수 있다,To be capable of doing
4,명예,Honour
5,명예욕,Desire for fame
6,학벌,Academic ranking
7,형편이 좋다,To have good (financial) circumstances
8,형편이 나쁘다,To have bad (financial) circumstances
9,넉넉하다,"To have excess, be generous"
10,밀림,Jungle
11,오타,Typo
12,총리,Prime Minister
13,외교부,Ministry of Foreign Affairs
14,교학부,Ministry of Education
15,장관,Minister
16,잦다,To be often
17,투병,Fight against disease
18,화목하다,To be harmonious
19,돈독하다,"To be friendly, close"
20,깨닫다,"To realize, notice"
21,이런저런,This and that
22,가족 간,Family Members
23,우애,Love
24,솔직히,Honestly speaking
25,소중함,Preciousness
26,대출하다,To officially borrow
27,빈털터리,Penniless
28,자포자기,Desperation
29,자포자기 하다,To be desperate
30,당첨,Large windfall
31,당첨자,Large windfall receiver
32,쥐다,"To hold, grasp"
33,그지없다,To be ceaseless
34,자살하다,To commit suicide
35,일자리,Job
36,사회적,Socially
37,이슈,Issue
38,욕망,Desire
39,주식,Stock
40,투자하다,To invest
41,재산,Property
42,생계,Livelihood
43,아부하다,"To flatter, suck up to"
44,인사발령,Personnel Appointment
45,진취적,"Enterprising, progressive"
46,합리적,Rationally
47,쫙,Syllable used to express emphasis on everywhere
48,눈치,"Sense, tact"
49,책임지다,To take responsibility for
50,퍼지다,To spread
51,승진,Promotion
52,부장님,Boss
53,성향,"Tendency, inclination"
54,호소하다,To appeal
55,프로젝트,Project
56,이동하다,To move
57,우상,Icon
58,말리다,"To dry, stop, keep"
59,궁지,Predicament
60,보장,Guarantee
61,제발,Please
62,살아 돌아오다,To come alive
63,영융,Hero
64,실망시키다,To disappoint someone
65,입장,"Position, entrance"
66,끌다,To tug
67,마감,"Deadline, end"
68,마감하다,"To close, finish"
69,모험,Adventure
70,모험하다,To venture
71,이루다,"To accomplish, fulfil"
72,차다,To be filled
73,채우다,To fill
74,복지,Welfare
75,기준,Standard
76,다수결,Majority
77,추구하다,To pursue
78,무시하다,To ignore
79,이구동성,Unanimously
80,남의 떡이 커 보인다,The grass is greener on the other side
81,미 운 놈 떡 하나 더 주기,Kill your enemy with kindness
82,떡 본 김에 제사 지낸다,To kill two birds with one stone
83,누워서 떡 먹기,To be as simple as lying down and eating rice cakes
84,궁지에 빠지다,To fall into a trap
85,궁지에서 벗어나다,To get out of a predicament
86,당첨되다,To win (the lottery)
87,따돌리다,To fall part
88,생계를 책임지다,To be responsible for (some)one's livelihood
89,생계를 유지하다,To maintain one's livelihood
90,화제,Topic of conversation
91,조,10^11
92,오해하다,To misconceive
93,재빠르다,To be very quick
94,고유어,Native Korean words
95,한자어,Korean words from Chinese
96,불명예,Dishonor
97,외래어,Korean words from foreign language
98,대리,Deputy
99,과장,Head of a Unit
100,차장,Vice head of a division
101,부장,Director
102,이사장,Chairman
103,사장,CEO
104,임원,Executives
105,승진하다,To advance
106,진급,To advance a level
107,진학,To advance an academic year
108,화려하다,To be gorgeous
109,항아리,Jar
110,영원히,Forever
111,비유,Metaphor
112,우선순위,Order of priority
113,통역,Translate
114,자음,Consonant
115,모음,Vowel
116,초성,First letter
117,중성,Middle letter
118,종성,Last letter
119,모래,Sand
120,화분,Flowerpot
121,쌍안경,Binoculars
122,커다라다,To grow
123,탁자,Table
124,이성 친구 사귀기,To meet a special friend
125,무궁화,Hibiscus
126,경매,Auction
127,관력,"Power, authority"
128,베프,Best friend
129,베스트 프렌드,Best friend 2
130,절친,Best friend 3
131,지식,Knowledge
132,보장,Guarantee
133,보험,Insurance
134,경쟁이 치열하다,To be highly competitive
135,입찰하다,To begin bidding
136,낙찰하다,To end bidding
137,헌신적이다,To be devoted
138,구조대,Rescue team
139,호칭,Title
140,지칭,Reference
141,가리키는 말,Recorded words
142,굶주리다,To starve
143,굶주림,Starving person
144,대상,Target
145,대중,The public
146,사생활,Privacy
147,존경받다,To receive respect
148,무시당하다,To be ignored
149,형편이 어렵다,To have difficult (economic) circumstances
150,사촌,Cousin
151,이웃사촌,Neighbor's cousin
152,동서지간,Same sex family
153,사돈지간,In-law's families
154,기계,Machine
155,신경 쓰다,To care
156,가정,Home
157,몸이 열개라도 모자라다,To be so busy not even 10 people would be enough to get it done
158,천재적,Talentedly
159,유니세프,UNICEF
160,화려하다,To be magnificent 2
161,보석,Jewelry
162,제3세계,Third world
163,기아,Abandoned child
164,고통,Pain
165,아동,Child
166,넘게,Over and over again
167,사칙연산,Four fundamental arithmetic functions
168,구겨지다,To be wrinkled
169,상처,"Injury, wound"
170,펴주다,To straighten out
171,빨래집게,Clothes line
172,훱쓸리다,To be swept along/away
173,잡아주다,To hold
174,북극성,North Pole
175,내 편이다,To be on my side
176,원수,Enemy
177,보금자리,"Nest, place with warm feeling"
178,화자,Speaker
179,옳다,"To be right, correct"
180,진정하다,To relax
181,청자,Celadon
182,지옥,Hell
183,존재,Existence
184,알,Egg
185,안식처,Homely
186,더하기,Addition
187,빼기,Subtraction
188,곱하기,Multiplication
189,나누기,Division
190,흔쾌히,"Freely, gladly"
191,기증하다,To donate
192,보답하다,"To reward, repay"
193,사연,Story
194,백 혈 병,Leukemia
195,입양되다,To be adopted
196,우수하다,"To be superior, great"
197,공군 사관학교,Air Force Academy
198,칭찬,Compliment
199,지도력,Leadership
200,일요스폐셜,Sunday special
201,유전자형,Genotype
202,골수협회가 이식,Bone marrow transplant
203,동포애가,Brotherhood
204,가정의 달,Family month
205,무수히 많다,To be countless
206,반듯하다,To be upright
207,유일하다,To be unique
208,짜릿하다,To be thrilling
209,데면데면하다,To be inattentive
210,시절,Days
211,살해하다,To kill
212,기러기 가족,Family where father stays and mother and children are abroad
213,뇌진탕,Concussion
214,사망하다,To die in an accident
215,불륜을 저지르다,To commit adultery
216,역기능,Dysfunction
217,끔찍하다,To be horrible
218,거론하다,To refer to
219,희생,Sacrifice
220,생모,Birth mother
221,생부,Biological father
222,양부모,Foster parents
223,애를 태우다,To pick up a child
224,주선하다,To arrange
225,조국,Motherland
226,끈끈하다,To be sticky
227,작용하다,To apply
228,전직 대통령,Ex-president
229,유전자,Gene
230,보도되다,To be reported
231,임관,Commission
0,개척하다,"To reclaim, cultivate"
1,극복하다,"To conquer, come over"
2,기립 박수,Standing ovation
3,기여하다,To contribute
4,단련되다,To be trained
5,단련하다,To train
6,등정,Reaching the top of a mountain
7,마비되다,"To be paralyzed, go numb"
8,반응,Reaction
9,복지,Welfare
10,불경기,Recession
11,불구하고,"Although, inspite of"
12,불치,In curability
13,사이클,"Cycle, bicycle"
14,산악인,Mountaineer
15,생성,"Formation, creation, generation"
16,석학,Great scholar
17,선입견,Prejudice
18,설립자,Founder
19,센서,Sensor
20,쇠퇴,"Decline, decay"
21,수험생,Student preparing for an exam
22,씩씩하다,"To be manly, strong"
23,역경,Adversity
24,의료계,Medical association
25,의지,"Volition, purpose"
26,이재민,Sufferers from a disaster
27,입천장,Palate
28,장애인,Handicapped person
29,제품,Product
30,조만간,Sooner or later
31,주식 투자,Investment in stocks
32,지원하다,To apply
33,철인 삼종 경기,Triathlon
34,튜브,Tube
35,파산하다,To go bankrupt
36,파산,Bankruptcy
37,학설,"Theory, doctrine"
38,획기적,Dramatically
39,히말라야,Himalaya
40,육체적 장애,Physical disability
41,정신적 장애,Mental disability
42,당뇨병,Diabetes
43,한파,Cold wave
44,동파,Freeze and rupture
45,불장난,Playing with fire
46,의학기술의,Medical Technology
47,발달,Development
48,부쩍,"Sudden, big change"
49,쓰러지다,"To collapse, faint"
50,실물,Flesh and blood
51,상승하다,"To rise, climb"
52,채식,Vegetarian food
53,채식주의자,Vegetarian (person)
54,예상하다,To anticipate
55,장애,Disorder
56,시각 장애,Visual impairment
57,청각 장애,Hearing impairment
58,언어 장애,Speaking impairment
59,지적 장애,Intellectual disability
60,선천적 장애,Congenital disability
61,후천적 장애,Acquired disability
62,지팡이를 짚다,"To use a cane, walking stick"
63,의수 하다,To have a prosthetic hand
64,의족을 하다,To wear an artifical leg
65,휠체어,Wheelchair
66,수화를 하다,To use sign lanaguage
67,굴하다,"To yield, succumb to"
68,유혹,Temptation
69,강요하다,To be forceful
70,괴롭히다,To harass
71,사회사업가,Social worker
72,의욕,One's will
73,베게,Pillow
74,며느리,Daughter in law
75,거울,Mirror
76,역경,Hardship
77,겪다,To experience
78,마비,Paralysis
79,심장마비,Heart attack
